SUBMISSIONYEARQUARTER,PWSID,FACILITY_ID,FACILITY_NAME,STATE_FACILITY_ID,FACILITY_ACTIVITY_CODE,FACILITY_DEACTIVATION_DATE,FACILITY_TYPE_CODE,SUBMISSION_STATUS_CODE,IS_SOURCE_IND,WATER_TYPE_CODE,AVAILABILITY_CODE,SELLER_TREATMENT_CODE,SELLER_PWSID,SELLER_PWS_NAME,FILTRATION_STATUS_CODE,IS_SOURCE_TREATED_IND,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA0510003,4014,COFFEE BLUFF ESTATES WELL PLANT,226,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510003,4017,ST JOSEPH HOSPITAL WELL PLANT,227,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510003,4027,CHATHAM PARKWAY WELL PLANT,231,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510003,4048,WHATLEY/FALLIGANT WELL PLANT,241,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510003,4049,AGONIC/EISENHOWER WELL PLANT,242,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510003,4817,WALTZ DR WELL,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4818,STILES/GWINNETT WELL,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4819,CITY LOT WELL,103,I,09/01/2023,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4820,GWINNETT/I-16 WELL,104,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4821,WHITAKER/PARK WELL,105,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4822,WELL #6,106,I,10/13/1999,WL,Y,Y,GW,O,,,,,,11/15/2005,03/20/2025
2025Q1,GA0510003,4823,VICTORY/WATERS WELL,107,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4824,EDGEWOOD/PIERPONT WELL,108,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4825,COLUMBUS/ABERCORN WELL,109,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4826,AUGUSTA/LATHROP WELL,110,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4827,PENNSYLVANIA/HARRISON WELL,111,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4828,35TH/LINCOLN WELL,112,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4829,MONTGOMERY CROSSROADS WELL,113,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4830,WINDSOR/BRIARCLIFF WELL,114,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4831,LARGO/TIBET WELL,115,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4832,SHIPYARD/WALSTORM WELL,116,I,03/09/2020,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4833,LARGO/BERKSHIRE WELL,123,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4834,GAMBLE/ACL WELL,125,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4835,COFFEE BLUFF ESTATES WELL,126,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4836,ST JOSEPH HOSPITAL WELL,127,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4837,CHATHAM PARKWAY WELL,131,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4838,WHATLEY/FALLIGANT WELL,141,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510003,4839,AGONIC/EISENHOWER WELL,142,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510004,10769,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510004,10770,ABERCORN CREEK,101,A,,IN,Y,Y,SW,P,,,,FIL,Y,,03/20/2025
2025Q1,GA0510004,19091,IDSE DISTRIBUTION SYSTEM,8008,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510004,22859,SPA WELL #52,152,A,,WL,Y,Y,GW,E,,,,,Y,05/19/2015,03/20/2025
2025Q1,GA0510004,22860,SPA WELL #52 PLANT,252,A,,TP,Y,N,,,,,,,,05/19/2015,03/20/2025
2025Q1,GA0510004,390,6183 HWY 21N - SAVANNAH I & D PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510004,3971,TRAVIS FIELD WELL 17 PLANT,217,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510004,3978,TRAVIS FIELD WELL 18 PLANT,218,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510004,3984,TRAVIS FIELD WELL 19 PLANT,219,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510004,4840,TRAVIS FIELD WELL 17,117,A,,WL,Y,Y,GW,E,,,,,Y,,03/20/2025
2025Q1,GA0510004,4841,TRAVIS FIELD WELL 18,118,A,,WL,Y,Y,GW,E,,,,,Y,,03/20/2025
2025Q1,GA0510004,4842,TRAVIS FIELD WELL 19,119,A,,WL,Y,Y,GW,E,,,,,Y,,03/20/2025
2025Q1,GA0510005,10771,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510005,19092,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510005,2635,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510005,3325,WELL #3 PLANT,203,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510005,391,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510005,4843,2ND ST & LOVELL AVE WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510005,4844,VAN HORN ST/POLICE STATION WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510005,4845,14TH & LOVELL AVE WELL #3,103,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510006,10772,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510006,19093,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510006,22980,WELL #4 DOWNING AVENUE,105,A,,WL,Y,Y,GW,P,,,,,Y,03/09/2017,03/20/2025
2025Q1,GA0510006,22981,WELL #4 TREATMENT PLANT,204,A,,TP,Y,N,,,,,,,,03/09/2017,03/20/2025
2025Q1,GA0510006,23412,SAVANNAH MAIN (WSID 0510003) PURCHASE,104,A,,CC,Y,Y,GW,P,Y,GA0510003,SAVANNAH-MAIN,,N,02/21/2018,03/20/2025
2025Q1,GA0510006,2636,WELL #2 TREATMENT PLANT,202,I,01/14/2014,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510006,3326,WELL #3 TREATMENT PLANT,203,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510006,392,WELL #1 TREATMENT PLANT,201,I,01/14/2014,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510006,4846,WELL #1 RIVER DRIVE (PLUGGED),101,I,01/14/2014,WL,Y,Y,GW,O,,,,,Y,,03/20/2025
2025Q1,GA0510006,4847,WELL #2 RUSSELL STREET (PLUGGED),102,I,01/14/2014,WL,Y,Y,GW,O,,,,,Y,,03/20/2025
2025Q1,GA0510006,4848,WELL #3 CENTER STREET,103,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510007,101,DRILLED WELL #1,,I,08/01/1996,WL,Y,Y,GW,P,,,,,Y,,10/03/1997
2025Q1,GA0510007,101T,DRILLED WELL #1,,I,08/01/1996,TP,Y,N,GW,P,,,,,,,10/03/1997
2025Q1,GA0510007,301,DRILLED WELL #1 PLANT,,I,08/01/1996,SS,Y,N,GW,,,,,,,,10/03/1997
2025Q1,GA0510008,10774,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510008,19094,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510008,2637,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510008,394,WELL #1 PLANT,201,I,07/12/2024,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510008,4850,1599 CHATHAM PKWY WELL #1,101,I,07/12/2024,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510008,4851,1599 CHATHAM PKWY WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510009,101,DRILLED WELL #1,,I,09/01/1994,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0510009,101T,DRILLED WELL #1,,I,09/01/1994,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0510009,102,DRILLED WELL #2,,I,09/01/1994,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0510009,102T,DRILLED WELL #2,,I,09/01/1994,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0510010,10776,DISTRIBUTION SYSTEM,,I,01/01/2001,DS,Y,N,,P,,,,,,,01/19/2000
2025Q1,GA0510010,4037,WELL #35 PLANT,,I,01/01/2001,TP,Y,N,,P,,,,,,,07/04/2001
2025Q1,GA0510010,4039,WELL #36 PLANT,,I,01/01/2001,TP,Y,N,,P,,,,,,,05/23/2002
2025Q1,GA0510010,4854,WELL #35,,I,01/01/2001,WL,Y,Y,GW,P,,,,,Y,,12/23/2003
2025Q1,GA0510010,4855,WELL #36,,I,01/01/2001,WL,Y,Y,GW,P,,,,,Y,,12/23/2003
2025Q1,GA0510011,10777,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510011,19095,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510011,396,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510011,4856,NEAR 7207 GOLDEN ISLES WAY WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510012,10778,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510012,19096,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510012,397,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510012,4857,202 QUAIL STREET WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510014,10779,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510014,19097,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510014,2639,WELL #2 PLANT,202,I,10/07/2015,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510014,398,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510014,4858,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510014,4859,WELL #2,102,A,,WL,Y,Y,GW,P,,,,,,,03/20/2025
2025Q1,GA0510015,19098,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510016,19099,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510016,2640,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0490008,22114,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,11/29/2010,03/20/2025
2025Q1,GA0490017,24039,WELL #3,104,A,,WL,Y,Y,GW,P,,,,,Y,11/17/2022,03/20/2025
2025Q1,GA0510014,3327,WELL #3 PLANT,203,I,10/13/1999,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0510014,4860,WELL #3,103,I,10/13/1999,WL,Y,Y,GW,O,,,,,,11/15/2005,03/20/2025
2025Q1,GA0510015,10780,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510015,17688,B'DETTE MOBILE BLUFF WSID 0510266,102,A,,CC,Y,Y,GW,E,Y,GA0510266,B`DETTE MOBILE BLUFF,,N,,03/20/2025
2025Q1,GA0510015,399,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510015,4861,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510016,10781,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510016,400,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510016,4862,POPLAR STREET WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510016,4863,ADAMS RD/US HWY 80 WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510017,10782,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510017,19100,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510017,401,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510017,4864,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510018,1,DRILLED WELL #1,,I,07/01/1991,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0510018,1T,DRILLED WELL #1,,I,07/01/1991,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0510019,10784,DISTRIBUTION SYSTEM,,I,11/01/2001,DS,Y,N,,P,,,,,,,01/19/2000
2025Q1,GA0510019,403,WELL #1 PLANT,,I,11/01/2001,TP,Y,N,,P,,,,,,,12/27/2001
2025Q1,GA0510019,4866,WELL #1,,I,11/01/2001,WL,Y,Y,GW,P,,,,,Y,,09/22/2004
2025Q1,GA0510020,10785,DISTRIBUTION SYSTEM,,I,06/01/1998,DS,Y,N,,P,,,,,,,08/19/2000
2025Q1,GA0510020,4867,WELL #1,,I,06/01/1998,WL,Y,Y,GW,P,,,,,N,,05/22/2001
2025Q1,GA0510021,10786,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510021,404,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510021,4868,WELL #1 OGEECHEE ROAD,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510022,10787,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510022,22948,WELL # 2,102,A,,WL,Y,Y,GW,P,,,,,Y,02/22/2016,03/20/2025
2025Q1,GA0510022,405,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510022,4869,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510023,10788,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510023,406,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510023,4870,EAST OF 102 E PINES ROAD WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510024,10789,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510024,2641,SPANISH HAMMOCK WELL PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510024,407,ESTILL HAMMOCK WELL PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510024,4871,ANDREA DR/ESTILL HAMMOCK RD WELL,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510024,4872,118 CATALINA DRIVE  WELL,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510025,10790,DISTRIBUTION SYSTEM,950,A,,DS,U,N,,,,,,,,,12/16/2016
2025Q1,GA0510025,408,2008 FORT ARGYLE RD WELL PLANT,201,I,12/30/2016,TP,Y,N,,,,,,,,,11/21/2018
2025Q1,GA0510025,4873,2008 FORT ARGYLE RD WELL,101,A,,WL,U,Y,GW,P,,,,,Y,,12/16/2016
2025Q1,GA0510026,10791,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510026,19106,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510021,19101,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510022,19102,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510023,19103,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510024,19104,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510025,19105,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,11/21/2018
2025Q1,GA0510026,2642,TRUCK REPAIR WELL PLANT,202,I,10/13/1999,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0510026,409,AGENCY BUILDING WELL PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510026,4874,WELL#1 BETWEEN 1257 & 1265 ESTATES WAY,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510026,4875,TRUCK REPAIR WELL,102,I,10/13/1999,WL,Y,Y,GW,O,,,,,,11/15/2005,03/20/2025
2025Q1,GA0510027,10792,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510027,19107,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510027,4033,HERB RIVER DR WELL PLANT,233,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510027,4035,KOLB DR WELL PLANT,234,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510027,4043,DUTCH ISLAND DR WELL PLANT,238,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510027,4876,HERB RIVER DR WELL,133,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510027,4877,KOLB DR WELL,134,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510027,4878,DUTCH ISLAND DR WELL,138,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510028,10793,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510028,19108,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510028,21283,WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,05/28/2008,03/20/2025
2025Q1,GA0510028,410,WELL #1 AND #2 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510028,4879,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510029,101,DRILLED WELL #1,,I,09/01/1993,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0510029,101T,DRILLED WELL #1,,I,09/01/1993,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0510029,102,DRILLED WELL #2,,I,09/01/1993,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0510029,102T,DRILLED WELL #2,,I,09/01/1993,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0510030,10795,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510030,19109,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510030,2644,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510030,412,WELL #1 PLANT,201,I,10/30/2018,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510030,4882,WELL #1,101,I,10/30/2018,WL,Y,Y,GW,P,,,,,,,03/20/2025
2025Q1,GA0510030,4883,WELL #2,102,A,,WL,Y,Y,GW,P,,,,,,,03/20/2025
2025Q1,GA0510031,10796,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510031,19110,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510031,413,WELL #1 TREATMENT PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510031,4884,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,03/20/2025
2025Q1,GA0510032,1,04DW00000000000,,I,06/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0510033,10797,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510033,19111,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510033,21553,1A LANDINGS WAY WELL #5,105,A,,WL,Y,Y,GW,P,,,,,Y,12/03/2008,03/20/2025
2025Q1,GA0510033,21554,1A LANDINGS WAY WELL #5 PLANT,205,A,,TP,Y,N,,,,,,,,12/03/2008,03/20/2025
2025Q1,GA0510033,2645,412 LANDINGS WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510033,3328,DELEGAL RD WELL #3 PLANT,203,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510033,3612,CACTUS POINT WELL #4 WELL PLANT,204,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510033,414,12 LANDINGS WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510033,4885,12 LANDINGS WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510033,4886,416 LANDINGS WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510033,4887,DELEGAR RD WELL #3,103,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510033,4888,CACTUS POINT WELL #4,104,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510034,10798,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510034,15956,"WELL #3, 199 BLUEGILL LANE",103,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510034,15957,WELL #3 BERWICK LAKES S/D WELL PLANT,203,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510034,17509,"WELL #6, LAKES AT COTTONVALE",106,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510034,17510,WELL #6 PLANT,206,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510034,17752,"WELL #4, 595A BERWICK BLVD",104,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510034,17753,WELL #4 PLANT,204,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510034,17754,"WELL #5, BERWICK ENCLAVE",105,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510034,17755,WELL #5 PLANT BERWICK - ENCLAVE,205,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510034,17756,"WELL #7, 67 WILLOW LAKES DRIVE",107,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510034,19112,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510034,22885,"WELL #8, 29 PARISH WAY",108,A,,WL,Y,Y,GW,P,,,,,Y,08/24/2015,03/20/2025
2025Q1,GA0510034,22886,"WELL #9, 704 DERRICK INN ROAD",109,A,,WL,Y,Y,GW,P,,,,,Y,08/24/2015,03/20/2025
2025Q1,GA0510034,22887,WELL #8 TREATMENT PLANT,208,A,,TP,Y,N,,,,,,,,08/24/2015,03/20/2025
2025Q1,GA0510034,22888,WELL #9 TREATMENT PLANT,209,A,,TP,Y,N,,,,,,,,08/24/2015,03/20/2025
2025Q1,GA0510034,23728,WELL #10 TREATMENT PLANT,210,A,,TP,Y,N,,,,,,,,12/15/2020,03/20/2025
2025Q1,GA0510034,2646,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510034,415,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510034,4889,"WELL #1, 5 OVERLAND COVE",101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0510035,19113,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510035,2647,WELL #2 PLANT,202,I,10/13/1999,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0510035,4892,WELL #2,102,I,10/13/1999,WL,Y,Y,GW,O,,,,,,11/15/2005,03/20/2025
2025Q1,GA0510036,19114,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0510036,2648,7716 YEMASEE ROAD PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0510030,23517,WELL #3,103,A,,WL,Y,Y,GW,P,,,,,Y,11/21/2018,03/20/2025
2025Q1,GA0510030,23518,TREATMENT PLANT #3,203,A,,TP,Y,N,,,,,,,,11/21/2018,03/20/2025
