SUBMISSIONYEARQUARTER,PWSID,SERVICE_AREA_TYPE_CODE,IS_PRIMARY_SERVICE_AREA_CODE,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA1830071,SU,Y,02/28/2024,03/20/2025
2025Q1,GA1830072,RA,Y,08/12/2024,03/20/2025
2025Q1,GA1830076,RA,Y,02/24/2025,03/20/2025
2025Q1,GA1850000,MU,Y,,03/20/2025
2025Q1,GA1850001,MU,Y,,03/20/2025
2025Q1,GA1850002,MU,Y,,03/20/2025
2025Q1,GA1850003,SC,Y,,09/13/2003
2025Q1,GA1850004,SC,Y,,03/20/2025
2025Q1,GA1850005,SC,Y,,11/18/2015
2025Q1,GA1850006,SC,Y,,05/18/2010
2025Q1,GA1850007,SC,Y,,07/22/1995
2025Q1,GA1850008,SC,Y,,02/13/2007
2025Q1,GA1850009,SU,Y,,03/20/2025
2025Q1,GA1850010,MP,Y,,09/30/2005
2025Q1,GA1850011,MP,Y,,09/22/2004
2025Q1,GA1850012,SU,Y,,03/20/2025
2025Q1,GA1850013,MP,Y,,02/25/2008
2025Q1,GA1850015,MP,Y,,03/20/2025
2025Q1,GA1850016,SU,Y,,03/20/2025
2025Q1,GA1850017,MP,Y,,02/25/2008
2025Q1,GA1850018,MP,Y,,03/20/2025
2025Q1,GA1850019,RA,Y,,03/20/2025
2025Q1,GA1850020,MP,Y,,03/09/2017
2025Q1,GA1850021,MP,Y,,09/13/2003
2025Q1,GA1850022,SU,Y,,03/20/2025
2025Q1,GA1850023,MP,Y,,11/16/2007
2025Q1,GA1850024,MP,Y,,03/20/2025
2025Q1,GA1850025,SU,Y,,09/19/2024
2025Q1,GA1850026,MP,Y,,09/30/2005
2025Q1,GA1850027,MH,Y,,03/20/2025
2025Q1,GA1850028,MP,Y,,03/29/2019
2025Q1,GA1850030,MP,Y,,03/20/2025
2025Q1,GA1850032,SU,Y,,03/20/2025
2025Q1,GA1850033,HM,Y,,07/22/1995
2025Q1,GA1850034,RA,Y,,07/22/1995
2025Q1,GA1850035,RA,Y,,03/07/2003
2025Q1,GA1850037,HR,Y,,07/22/1995
2025Q1,GA1850038,HR,Y,,07/22/1995
2025Q1,GA1850039,SS,,,07/22/1995
2025Q1,GA1850040,IA,Y,,07/22/1995
2025Q1,GA1850041,IA,Y,,07/22/1995
2025Q1,GA1850042,OA,,,07/22/1995
2025Q1,GA1850043,OR,Y,,03/20/2025
2025Q1,GA1850044,RA,Y,,07/22/1995
2025Q1,GA1850045,OA,,,07/22/1995
2025Q1,GA1850046,MP,Y,,03/07/2003
2025Q1,GA1850048,HR,Y,,09/30/2005
2025Q1,GA1850049,MP,Y,,03/20/2025
2025Q1,GA1850050,RA,Y,,03/20/2025
2025Q1,GA1850051,SU,Y,,03/20/2025
2025Q1,GA1850052,MP,Y,,09/30/2005
2025Q1,GA1850053,SU,Y,,03/20/2025
2025Q1,GA1850054,SU,Y,,03/20/2025
2025Q1,GA1850055,SU,Y,,03/20/2025
2025Q1,GA1850057,MP,Y,,03/20/2025
2025Q1,GA1850059,MP,Y,,03/20/2025
2025Q1,GA1850060,SU,Y,,03/20/2025
2025Q1,GA1850061,SU,Y,,03/20/2025
2025Q1,GA1850064,MU,Y,,03/20/2025
2025Q1,GA1850065,SU,Y,,03/20/2025
2025Q1,GA1850066,SU,Y,,03/20/2025
2025Q1,GA1850067,MP,Y,,03/20/2025
2025Q1,GA1850068,SU,Y,,03/20/2025
2025Q1,GA1850069,SU,Y,,03/20/2025
2025Q1,GA1850070,SU,Y,,03/20/2025
2025Q1,GA1850071,PA,Y,,06/24/2005
2025Q1,GA1850072,ON,Y,,09/30/2005
2025Q1,GA1850073,SU,Y,,09/22/2004
2025Q1,GA1850074,MP,Y,,03/20/2025
2025Q1,GA1850075,MH,Y,,07/22/1995
2025Q1,GA1850076,SU,Y,,03/20/2025
2025Q1,GA1850077,SU,Y,,03/20/2025
2025Q1,GA1850078,SU,Y,,03/20/2025
2025Q1,GA1850081,SU,Y,,03/20/2025
2025Q1,GA1850082,MP,Y,,09/30/2005
2025Q1,GA1850083,IN,Y,,09/30/2005
2025Q1,GA1850084,SU,Y,,05/24/2003
2025Q1,GA1850087,MP,Y,,03/09/2017
2025Q1,GA1850088,IA,Y,,12/23/2003
2025Q1,GA1850094,PA,Y,,07/22/1995
2025Q1,GA1850095,SK,Y,,07/22/1995
2025Q1,GA1850097,MH,Y,,07/22/1995
2025Q1,GA1850098,SU,Y,,03/20/2025
2025Q1,GA1850100,SU,Y,,03/20/2025
2025Q1,GA1850105,RA,,,07/22/1995
2025Q1,GA1850108,MH,Y,,07/22/1995
2025Q1,GA1850109,RA,,,07/22/1995
2025Q1,GA1850110,RS,,,07/22/1995
2025Q1,GA1850113,MP,Y,,08/19/2014
2025Q1,GA1850114,RA,,,07/22/1995
2025Q1,GA1850116,MP,Y,,02/20/2013
2025Q1,GA1850117,MP,Y,,05/28/2008
2025Q1,GA1850118,RA,,,07/22/1995
2025Q1,GA1850120,SU,Y,,03/20/2025
2025Q1,GA1850121,MH,Y,,07/22/1995
2025Q1,GA1850122,MP,Y,,03/20/2025
2025Q1,GA1850125,OR,Y,,03/20/2025
2025Q1,GA1850127,SU,Y,,03/20/2025
2025Q1,GA1850133,MH,Y,,07/22/1995
2025Q1,GA1850137,RS,,,07/22/1995
2025Q1,GA1850138,RS,,,07/22/1995
2025Q1,GA1850139,RS,Y,,08/24/2015
2025Q1,GA1850141,HM,Y,,05/24/2003
2025Q1,GA1850143,RS,,,07/22/1995
2025Q1,GA1850145,RS,,,07/22/1995
2025Q1,GA1850146,RS,,,07/22/1995
2025Q1,GA1850148,RS,,,07/22/1995
2025Q1,GA1850149,OT,Y,,02/15/2001
2025Q1,GA1850150,RS,Y,,07/22/1995
2025Q1,GA1850152,HM,Y,,03/20/2025
2025Q1,GA1850153,HM,Y,,07/22/1995
2025Q1,GA1850154,ON,Y,,09/30/2005
2025Q1,GA1850155,ON,Y,,07/22/1995
2025Q1,GA1850158,SS,,,07/22/1995
2025Q1,GA1850163,SS,,,07/22/1995
2025Q1,GA1850165,SS,,,07/22/1995
2025Q1,GA1850166,SS,Y,,08/19/2000
2025Q1,GA1850169,OT,Y,08/16/2022,03/20/2025
2025Q1,GA1850200,RA,,,07/22/1995
2025Q1,GA1850203,RA,,,07/22/1995
2025Q1,GA1850205,SS,,,07/22/1995
2025Q1,GA1850206,RA,,,07/22/1995
2025Q1,GA1850207,MH,Y,,07/22/1995
2025Q1,GA1850213,IA,Y,,07/22/1995
2025Q1,GA1850216,SU,Y,,03/20/2025
2025Q1,GA1850223,MH,Y,,07/22/1995
2025Q1,GA1850233,RA,,,07/22/1995
2025Q1,GA1850234,PA,,,07/22/1995
2025Q1,GA1850238,MH,Y,,07/22/1995
2025Q1,GA1850242,RS,Y,,03/20/2025
2025Q1,GA1850243,IA,Y,,07/22/1995
2025Q1,GA1850244,IA,Y,,09/30/2005
2025Q1,GA1850249,SS,,,07/22/1995
2025Q1,GA1850251,IA,Y,,11/28/2000
2025Q1,GA1850253,RS,,,07/22/1995
2025Q1,GA1850255,RS,Y,,07/22/1995
2025Q1,GA1850257,RS,Y,,03/23/2005
2025Q1,GA1850258,RS,Y,,03/23/2005
2025Q1,GA1850259,RS,Y,,05/18/2010
2025Q1,GA1850262,RS,Y,,09/22/2004
2025Q1,GA1850264,DC,Y,,11/29/2010
2025Q1,GA1850265,RS,Y,,07/22/1995
2025Q1,GA1850266,MH,Y,,07/22/1995
2025Q1,GA1850267,IA,Y,,07/22/1995
2025Q1,GA1850268,SU,Y,,03/20/2025
2025Q1,GA1850269,RA,Y,,07/22/1995
2025Q1,GA1850271,RS,Y,,11/19/2002
2025Q1,GA1850273,MP,Y,,03/20/2025
2025Q1,GA1850274,SU,Y,,03/20/2025
2025Q1,GA1850275,IA,Y,,07/22/1995
2025Q1,GA1850276,RS,Y,,09/30/2005
2025Q1,GA1850277,MH,Y,,07/22/1995
2025Q1,GA1850278,SU,Y,,03/20/2025
2025Q1,GA1850279,OT,Y,,07/22/1995
2025Q1,GA1850281,SK,Y,,09/30/2005
2025Q1,GA1850282,SC,Y,,12/21/2023
2025Q1,GA1850283,SC,Y,,03/20/2025
2025Q1,GA1850284,SU,Y,,03/20/2025
2025Q1,GA1850285,SU,Y,,03/20/2025
2025Q1,GA1850287,ON,Y,,09/30/2005
2025Q1,GA1850288,SU,Y,,03/20/2025
2025Q1,GA1850289,SC,Y,,09/30/2005
2025Q1,GA1850290,ON,Y,,05/15/2004
2025Q1,GA1850292,MP,Y,,09/30/2005
2025Q1,GA1850293,SU,Y,,03/20/2025
2025Q1,GA1850294,IA,Y,,08/22/1996
2025Q1,GA1850295,SU,Y,,03/20/2025
2025Q1,GA1850296,SU,Y,,03/20/2025
2025Q1,GA1850297,SU,Y,,08/11/2021
2025Q1,GA1850298,SU,Y,,03/20/2025
2025Q1,GA1850299,SU,Y,,03/20/2025
2025Q1,GA1850300,SU,Y,,06/20/2024
2025Q1,GA1850301,SU,Y,,03/20/2025
2025Q1,GA1850302,SC,Y,,09/13/2003
2025Q1,GA1850303,MP,Y,,03/20/2025
2025Q1,GA1850304,MP,Y,,05/22/2001
2025Q1,GA1850305,MP,Y,,05/22/2001
2025Q1,GA1850306,MP,Y,,05/22/2001
2025Q1,GA1850308,RA,Y,,11/19/2002
2025Q1,GA1850309,ON,Y,,08/20/2009
2025Q1,GA1850310,SU,Y,,03/20/2025
2025Q1,GA1850311,MP,Y,,03/23/2005
2025Q1,GA1850313,MH,Y,,03/20/2025
2025Q1,GA1850314,MH,Y,,03/20/2025
2025Q1,GA1850315,HM,Y,,02/20/2013
2025Q1,GA1850317,SU,Y,,03/20/2025
2025Q1,GA1850318,SU,Y,,12/20/2022
2025Q1,GA1850319,SU,Y,08/22/2006,05/13/2016
2025Q1,GA1850320,SU,Y,,03/20/2025
2025Q1,GA1850321,DC,Y,12/03/2008,02/18/2011
2025Q1,GA1850321,ON,,08/22/2006,02/18/2011
2025Q1,GA1850322,SU,Y,02/25/2008,03/20/2025
2025Q1,GA1850323,SU,Y,08/29/2007,03/20/2025
2025Q1,GA1850324,SU,Y,08/27/2010,03/20/2025
2025Q1,GA1850328,SC,Y,11/18/2015,03/20/2025
2025Q1,GA1850329,SU,Y,06/19/2019,03/20/2025
2025Q1,GA1850330,OT,Y,02/24/2014,03/20/2025
2025Q1,GA1850331,SU,Y,12/16/2016,03/20/2025
2025Q1,GA1850333,RA,Y,03/12/2020,03/20/2025
2025Q1,GA1850334,RE,Y,08/16/2018,03/20/2025
2025Q1,GA1870000,MU,Y,,03/20/2025
2025Q1,GA1870002,PA,Y,,05/22/2001
2025Q1,GA1870003,PA,Y,,03/20/2025
2025Q1,GA1870004,RA,,,07/22/1995
2025Q1,GA1870005,SK,Y,,03/20/2025
2025Q1,GA1870006,SU,Y,,05/23/2002
2025Q1,GA1870007,RA,Y,,07/22/1995
2025Q1,GA1870010,SK,Y,,12/23/2000
2025Q1,GA1870011,SK,Y,,03/20/2025
2025Q1,GA1870012,MP,Y,,03/20/2025
2025Q1,GA1870019,RS,Y,,03/20/2025
2025Q1,GA1870022,PA,Y,,05/15/2004
2025Q1,GA1870023,PA,Y,,03/20/2025
2025Q1,GA1870024,PA,Y,,03/20/2025
2025Q1,GA1870025,PA,Y,,07/22/1995
2025Q1,GA1870032,IA,Y,,07/22/1995
2025Q1,GA1870033,HM,,,07/22/1995
2025Q1,GA1870038,PA,Y,,07/22/1995
2025Q1,GA1870040,PA,Y,,03/20/2025
2025Q1,GA1870042,OT,Y,,03/20/2025
2025Q1,GA1870043,RA,Y,,03/20/2025
2025Q1,GA1870047,SU,Y,12/16/2016,03/20/2025
2025Q1,GA1870048,SC,Y,,11/22/2021
2025Q1,GA1870049,RS,Y,,07/22/1995
2025Q1,GA1870050,SC,Y,,03/20/2025
2025Q1,GA1870051,SK,Y,,03/20/2025
2025Q1,GA1870052,SU,Y,,03/09/2017
2025Q1,GA1870054,SC,Y,,03/20/2025
2025Q1,GA1870055,HM,Y,,03/20/2025
2025Q1,GA1870056,SU,Y,,05/15/2004
2025Q1,GA1870057,OT,Y,,08/27/2010
2025Q1,GA1870058,SU,Y,,03/20/2025
2025Q1,GA1870059,SU,Y,,05/23/2002
2025Q1,GA1870060,SU,Y,,03/20/2025
2025Q1,GA1870061,SU,Y,,03/09/2017
2025Q1,GA1870062,SU,Y,,02/23/2022
2025Q1,GA1870063,SU,Y,,12/12/2014
2025Q1,GA1870064,SU,Y,,09/30/2005
2025Q1,GA1870065,SU,Y,,12/12/2014
2025Q1,GA1870066,SU,Y,,03/20/2025
2025Q1,GA1870067,SU,Y,,05/15/2004
2025Q1,GA1870069,RA,Y,05/18/2007,03/20/2025
2025Q1,GA1870070,SU,Y,,12/01/2001
2025Q1,GA1870072,SU,Y,,03/20/2025
2025Q1,GA1870073,SU,Y,,03/20/2025
2025Q1,GA1870074,SU,Y,,03/20/2025
2025Q1,GA1870075,SU,Y,11/28/2011,03/20/2025
2025Q1,GA1870076,SU,Y,,09/22/2004
2025Q1,GA1870077,RA,Y,,03/20/2025
2025Q1,GA1870078,SU,Y,,03/20/2025
2025Q1,GA1870079,SU,Y,,03/20/2025
2025Q1,GA1870081,SU,Y,02/13/2007,03/20/2025
2025Q1,GA1870082,SU,Y,,03/20/2025
2025Q1,GA1870085,SU,Y,,03/20/2025
2025Q1,GA1870086,SU,Y,,03/20/2025
2025Q1,GA1870087,SU,Y,05/18/2010,03/20/2025
2025Q1,GA1870088,SU,Y,03/13/2009,03/20/2025
2025Q1,GA1870090,SU,Y,08/19/2009,03/20/2025
2025Q1,GA1870091,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1870092,SU,Y,11/16/2007,03/20/2025
2025Q1,GA1870093,SU,Y,08/19/2009,03/20/2025
2025Q1,GA1870094,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1870095,SU,Y,05/18/2010,03/20/2025
2025Q1,GA1870098,SU,Y,08/20/2016,03/20/2025
2025Q1,GA1870099,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1870100,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1870102,RA,Y,02/10/2020,03/20/2025
2025Q1,GA1870104,HM,Y,11/21/2018,03/20/2025
2025Q1,GA1870105,RE,Y,11/21/2018,03/20/2025
2025Q1,GA1870107,RA,Y,06/20/2024,03/20/2025
2025Q1,GA1870110,SC,Y,09/28/2022,03/20/2025
2025Q1,GA1870112,OT,Y,03/20/2025,
2025Q1,GA1890000,RA,Y,,07/22/1995
2025Q1,GA1890001,MU,Y,,03/20/2025
2025Q1,GA1890003,IA,Y,,07/22/1995
2025Q1,GA1890005,PA,Y,,03/20/2025
2025Q1,GA1890006,PA,Y,,03/20/2025
2025Q1,GA1890007,PA,Y,,07/22/1995
2025Q1,GA1890009,MP,Y,,12/23/2000
2025Q1,GA1890014,PA,Y,,07/22/1995
2025Q1,GA1890018,RA,Y,,07/22/1995
2025Q1,GA1890025,MP,Y,,12/23/2000
2025Q1,GA1890026,PA,Y,,05/15/2004
2025Q1,GA1890027,RA,,,07/22/1995
2025Q1,GA1890028,IA,Y,,07/22/1995
2025Q1,GA1890035,MH,Y,,07/22/1995
2025Q1,GA1890039,RS,Y,,08/19/2000
2025Q1,GA1890040,PA,Y,,03/20/2025
2025Q1,GA1890041,PA,Y,,03/23/2005
2025Q1,GA1890042,OA,,,07/22/1995
2025Q1,GA1890043,PA,Y,,07/22/1995
2025Q1,GA1890044,RS,Y,,11/28/2011
2025Q1,GA1890046,RS,Y,,09/30/2005
2025Q1,GA1890047,RS,Y,,07/22/1995
2025Q1,GA1890048,HM,Y,,07/04/2001
2025Q1,GA1890049,PA,Y,,02/18/2011
2025Q1,GA1890050,RS,Y,,05/23/2002
2025Q1,GA1890051,RS,Y,,05/15/2004
2025Q1,GA1890052,RS,Y,,05/26/2017
2025Q1,GA1890053,RS,Y,,06/24/2005
2025Q1,GA1910000,MU,Y,,03/20/2025
2025Q1,GA1910002,SC,,,07/22/1995
2025Q1,GA1910003,SU,Y,,03/20/2025
2025Q1,GA1910008,SU,Y,,03/20/2025
2025Q1,GA1910009,SU,Y,,03/20/2025
2025Q1,GA1910010,RA,Y,,03/20/2025
2025Q1,GA1910011,RA,Y,,11/28/2011
2025Q1,GA1910012,RA,Y,,03/20/2025
2025Q1,GA1910014,RA,Y,,03/20/2025
2025Q1,GA1910015,MU,Y,,03/20/2025
2025Q1,GA1910016,HR,Y,,07/22/1995
2025Q1,GA1910017,SS,Y,,09/30/2005
2025Q1,GA1910018,SU,Y,,03/20/2025
2025Q1,GA1910019,RA,Y,,03/20/2025
2025Q1,GA1910020,RA,Y,,08/18/2011
2025Q1,GA1910021,RA,Y,,03/20/2025
2025Q1,GA1910022,SU,Y,,03/20/2025
2025Q1,GA1910023,RA,Y,,11/28/2011
2025Q1,GA1910024,OA,,,07/22/1995
2025Q1,GA1910026,OA,,,07/22/1995
2025Q1,GA1910028,OA,,,07/22/1995
2025Q1,GA1910034,RS,,,07/22/1995
2025Q1,GA1910035,RS,,,07/22/1995
2025Q1,GA1910037,HM,,,07/22/1995
2025Q1,GA1910039,IA,Y,,07/22/1995
2025Q1,GA1910040,RS,Y,,05/15/2004
2025Q1,GA1910048,HM,Y,,02/22/2016
2025Q1,GA1910049,IA,Y,,07/22/1995
2025Q1,GA1910050,SU,Y,,03/20/2025
2025Q1,GA1910052,SS,Y,,11/22/2006
2025Q1,GA1910053,ON,Y,,05/24/2003
2025Q1,GA1910054,RS,Y,,11/15/2012
2025Q1,GA1910058,RS,Y,,05/28/2008
2025Q1,GA1910060,SS,,,07/22/1995
2025Q1,GA1910061,OR,Y,,03/20/2025
2025Q1,GA1910062,MF,Y,,11/28/2011
2025Q1,GA1910064,HM,Y,,07/22/1995
2025Q1,GA1910065,RS,Y,,07/22/1995
2025Q1,GA1910066,RA,Y,03/09/2017,03/20/2025
2025Q1,GA1910067,SU,Y,,03/20/2025
2025Q1,GA1910068,RA,Y,,07/22/1995
2025Q1,GA1910069,SU,Y,,11/16/2009
2025Q1,GA1910071,SU,Y,,03/20/2025
2025Q1,GA1910072,SU,Y,,03/20/2025
2025Q1,GA1910073,SU,Y,,03/20/2025
2025Q1,GA1910074,SU,Y,,03/20/2025
2025Q1,GA1910075,SS,Y,,03/20/2025
2025Q1,GA1910076,SU,Y,,03/20/2025
2025Q1,GA1910078,SK,Y,,03/20/2025
2025Q1,GA1910079,SU,Y,,03/20/2025
2025Q1,GA1910080,OT,Y,,03/20/2025
2025Q1,GA1910081,ON,Y,,03/20/2025
2025Q1,GA1910082,SK,Y,,03/20/2025
2025Q1,GA1910084,MP,Y,,05/26/2017
2025Q1,GA1910085,SC,Y,,02/06/1996
2025Q1,GA1910086,RS,Y,,03/29/1996
2025Q1,GA1910087,MP,Y,,12/21/2023
2025Q1,GA1910088,OT,Y,,08/27/2010
2025Q1,GA1910089,RA,Y,,03/20/2025
2025Q1,GA1910090,SU,Y,,12/16/2016
2025Q1,GA1910091,SU,Y,,09/05/2001
2025Q1,GA1910092,OT,Y,,03/20/2025
2025Q1,GA1910094,SU,Y,08/29/2007,03/20/2025
2025Q1,GA1910095,SC,Y,,05/15/2004
2025Q1,GA1910096,SU,Y,,03/20/2025
2025Q1,GA1910097,SU,Y,,03/20/2025
2025Q1,GA1910098,SU,Y,,12/16/2016
2025Q1,GA1910099,RA,Y,,11/28/2011
2025Q1,GA1910100,SU,Y,,09/05/2001
2025Q1,GA1910101,SU,Y,05/28/2008,03/20/2025
2025Q1,GA1910102,SC,Y,,03/20/2025
2025Q1,GA1910103,SU,Y,08/19/2009,02/16/2010
2025Q1,GA1910104,SU,Y,,12/16/2016
2025Q1,GA1910115,SU,Y,06/27/2022,03/20/2025
2025Q1,GA1910116,SU,Y,05/26/2017,03/20/2025
2025Q1,GA1910117,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1910120,PA,Y,08/25/2008,03/20/2025
2025Q1,GA1910121,PA,Y,08/25/2008,11/18/2015
2025Q1,GA1910122,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1930000,MU,Y,,03/20/2025
2025Q1,GA1930001,MU,Y,,03/20/2025
2025Q1,GA1930002,MU,Y,,03/20/2025
2025Q1,GA1930003,MU,Y,,03/20/2025
2025Q1,GA1930004,SC,Y,,11/29/2010
2025Q1,GA1930005,IA,Y,,07/22/1995
2025Q1,GA1930006,RS,Y,,03/20/2025
2025Q1,GA1930007,RS,,,07/22/1995
2025Q1,GA1930008,OR,Y,,03/20/2025
2025Q1,GA1930009,SK,Y,,03/20/2025
2025Q1,GA1930010,IA,Y,,03/20/2025
2025Q1,GA1930012,OA,,,07/22/1995
2025Q1,GA1930014,IN,,,07/22/1995
2025Q1,GA1930016,RS,,,07/22/1995
2025Q1,GA1930021,SK,Y,,02/24/2014
2025Q1,GA1930022,IA,Y,,09/13/2003
2025Q1,GA1930023,PA,Y,,03/20/2025
2025Q1,GA1930024,IA,Y,,01/19/2002
2025Q1,GA1930025,MH,Y,03/09/2017,03/20/2025
2025Q1,GA1950000,MU,Y,,03/20/2025
2025Q1,GA1950001,MU,Y,,03/20/2025
2025Q1,GA1950002,MU,Y,,03/20/2025
2025Q1,GA1950003,MU,Y,,03/20/2025
2025Q1,GA1950004,MU,Y,,03/20/2025
2025Q1,GA1950005,SC,,,07/22/1995
2025Q1,GA1950006,SU,Y,,03/20/2025
2025Q1,GA1950007,PA,Y,,03/20/2025
2025Q1,GA1950009,MP,Y,,08/24/2015
2025Q1,GA1950010,PA,Y,,07/22/1995
2025Q1,GA1950011,MP,Y,,03/20/2025
2025Q1,GA1950012,SU,Y,,03/20/2025
2025Q1,GA1950013,ON,Y,,03/20/2025
2025Q1,GA1950014,RS,Y,,02/06/1996
2025Q1,GA1950015,SU,Y,,03/20/2025
2025Q1,GA1950016,RS,,,07/22/1995
2025Q1,GA1950017,RS,Y,,05/24/2003
2025Q1,GA1950018,RS,Y,,05/14/2013
2025Q1,GA1950019,PA,Y,,07/22/1995
2025Q1,GA1950028,RA,,,07/22/1995
2025Q1,GA1950030,RS,,,07/22/1995
2025Q1,GA1950042,RS,Y,,07/22/1995
2025Q1,GA1950043,SU,Y,,03/20/2025
2025Q1,GA1950045,SU,Y,,03/20/2025
2025Q1,GA1950046,PA,Y,,09/30/2005
2025Q1,GA1950047,MP,Y,,09/30/2005
2025Q1,GA1950048,RS,Y,,09/30/2005
2025Q1,GA1950049,SU,Y,,03/20/2025
2025Q1,GA1950050,MU,Y,,08/06/2020
2025Q1,GA1950051,SK,Y,,03/20/2025
2025Q1,GA1950052,MP,Y,,03/20/2025
2025Q1,GA1950053,IA,Y,,05/23/2002
2025Q1,GA1950054,SU,Y,,03/20/2025
2025Q1,GA1950055,SU,Y,,08/22/2006
2025Q1,GA1950056,MP,Y,,05/18/2007
2025Q1,GA1950057,PA,Y,,03/20/2025
2025Q1,GA1950058,MP,Y,,02/16/2010
2025Q1,GA1950060,MU,Y,11/15/2012,03/20/2025
2025Q1,GA1950062,RS,Y,,09/22/2004
2025Q1,GA1950063,SU,Y,08/22/2006,03/20/2025
2025Q1,GA1950064,RS,Y,,09/30/2005
2025Q1,GA1950065,SU,Y,11/16/2007,03/20/2025
2025Q1,GA1950068,SU,Y,09/06/2017,03/20/2025
2025Q1,GA1950070,MH,Y,08/29/2007,05/26/2017
2025Q1,GA1950071,RE,Y,08/16/2018,03/20/2025
2025Q1,GA1950072,SU,Y,08/09/2021,03/20/2025
2025Q1,GA1950073,RA,Y,06/17/2020,03/20/2025
2025Q1,GA1950074,RA,Y,08/06/2020,09/27/2023
2025Q1,GA1950075,RA,Y,09/28/2022,03/20/2025
2025Q1,GA1970000,MU,Y,,03/20/2025
2025Q1,GA1970001,SC,Y,,07/22/1995
2025Q1,GA1970002,SU,Y,,11/19/2002
2025Q1,GA1970003,RA,Y,,03/20/2025
2025Q1,GA1970004,IA,Y,,03/20/2025
2025Q1,GA1990000,MU,Y,,03/20/2025
2025Q1,GA1990001,MU,Y,,03/20/2025
2025Q1,GA1990002,MU,Y,,03/20/2025
2025Q1,GA1990003,MU,Y,,03/20/2025
2025Q1,GA1990004,MU,Y,,03/20/2025
2025Q1,GA1990005,MU,Y,,03/20/2025
2025Q1,GA1990006,SC,Y,,07/22/1995
2025Q1,GA1990007,SC,Y,,03/13/2009
2025Q1,GA1990008,SU,Y,,02/15/2001
2025Q1,GA1990009,OR,Y,,03/20/2025
2025Q1,GA1990010,OR,Y,,07/22/1995
2025Q1,GA1990011,IN,,,07/22/1995
2025Q1,GA1990012,IA,Y,,03/28/2019
2025Q1,GA1990017,RS,,,07/22/1995
2025Q1,GA1990018,RS,Y,,11/22/2006
2025Q1,GA1990019,IN,,,07/22/1995
2025Q1,GA1990025,OA,,,07/22/1995
2025Q1,GA1990028,RA,,,07/22/1995
2025Q1,GA1990035,RA,,,07/22/1995
2025Q1,GA1990041,IA,Y,,07/22/1995
2025Q1,GA1990042,IA,Y,,07/22/1995
2025Q1,GA1990043,OR,Y,,12/10/2013
2025Q1,GA1990044,MU,Y,,03/20/2025
2025Q1,GA1990045,RA,Y,,07/22/1995
2025Q1,GA1990047,MP,Y,,05/19/2015
2025Q1,GA1990048,RA,Y,,02/15/2001
2025Q1,GA1990049,MH,Y,,02/06/1996
2025Q1,GA1990050,RS,Y,,05/23/2002
2025Q1,GA1990052,SU,Y,,03/20/2025
2025Q1,GA1990053,MU,Y,08/27/2010,03/20/2025
2025Q1,GA1990054,RS,Y,12/10/2013,03/20/2025
2025Q1,GA2010000,MU,Y,,03/20/2025
2025Q1,GA2010002,IA,Y,,07/22/1995
2025Q1,GA2010003,OA,,,07/22/1995
2025Q1,GA2010004,RS,Y,,11/22/2006
2025Q1,GA2050000,MU,Y,,03/20/2025
2025Q1,GA2050001,MU,Y,,03/20/2025
2025Q1,GA2050002,HA,Y,,03/20/2025
2025Q1,GA2050003,MU,Y,,03/20/2025
2025Q1,GA2050004,MU,Y,,03/20/2025
2025Q1,GA2050005,SU,Y,,02/22/2016
2025Q1,GA2050006,MP,Y,,03/20/2025
2025Q1,GA2050007,MP,Y,,05/15/2004
2025Q1,GA2050009,RS,,,07/22/1995
2025Q1,GA2050010,PA,,,07/22/1995
2025Q1,GA2050011,PA,Y,,09/30/2005
2025Q1,GA2050012,OA,,,07/22/1995
2025Q1,GA2050013,IA,Y,,07/22/1995
2025Q1,GA2050014,IA,Y,,03/13/2009
2025Q1,GA2050015,IA,Y,,07/22/1995
2025Q1,GA2050018,PA,Y,,07/22/1995
2025Q1,GA2050027,DC,Y,,05/19/2009
2025Q1,GA2050031,PA,Y,,07/22/1995
2025Q1,GA2050032,RA,Y,,07/22/1995
2025Q1,GA2050033,RS,Y,,07/22/1995
2025Q1,GA2050034,RA,Y,,03/20/2025
2025Q1,GA2050035,RS,Y,,11/28/2011
2025Q1,GA2050036,MP,Y,,03/20/2025
2025Q1,GA2050037,RA,Y,,05/15/2004
2025Q1,GA2050038,RS,Y,,02/22/2016
2025Q1,GA2050039,SK,Y,08/22/2006,03/20/2025
2025Q1,GA2050040,IA,Y,02/25/2008,03/20/2025
2025Q1,GA2050041,SC,Y,05/26/2011,03/20/2025
2025Q1,GA2050042,OT,Y,02/10/2020,03/20/2025
2025Q1,GA2050043,OT,Y,06/20/2024,03/20/2025
2025Q1,GA2070000,MU,Y,,03/20/2025
2025Q1,GA2070001,MU,Y,,03/20/2025
2025Q1,GA2070002,PA,Y,,03/20/2025
2025Q1,GA2070004,HR,Y,,12/23/2003
2025Q1,GA2070005,IA,Y,,07/22/1995
2025Q1,GA2070006,IA,Y,,09/30/2005
2025Q1,GA2070007,OA,,,07/22/1995
